event_id,attack_type_id
202012030003,3
202012030004,3
202012030005,2
202012030006,3
202012030006,7
202012030011,2
202012030011,7
202012030015,2
202012030016,3
202012030022,2
202012030023,3
202012040001,2
202012040003,3
202012040005,1
202012040008,1
202012040009,7
202012050001,2
202012050003,2
202012050004,6
202012050005,3
202012050008,2
202012050008,7
202012050009,3
202012050010,1
202012050014,2
202012050015,2
202012050017,3
202012050020,2
202012050021,1
202012060003,2
202012060005,2
202012060017,2
202012060018,1
202012060019,2
202012060020,2
202012060024,3
202012060025,3
202012060026,3
202012060027,2
202012060030,2
202012060033,3
202012070001,1
202012070003,2
202012070003,7
202012070006,3
202012070009,3
202012070010,2
202012070010,7
202012070016,3
202012070021,6
202012070022,6
202012070025,1
202012070028,2
202012070029,3
202012070030,3
202012070031,2
202012070032,2
202012080004,3
202012080005,3
202012080009,1
202012080010,6
202012080011,2
202012080012,2
202012080015,7
202012080041,2
202012090001,6
202012090002,3
202012090003,3
202012090007,3
202012090007,2
202012090008,3
202012090010,1
202012090011,2
202012090012,7
202012090013,3
202012090016,2
202012090016,7
202012090017,2
202012090018,2
202012090020,2
202012090022,1
202012090029,3
202012090035,6
202012090035,2
202012100001,1
202012100002,3
202012100004,3
202012100019,2
202012100023,3
202012100024,3
202012100026,2
202012100031,7
202012100032,2
202012100032,7
202012100033,3
202012100034,3
202012100035,2
202012100038,7
202012100039,6
202012110003,2
202012110008,2
202012110009,3
202012110011,7
202012110018,3
202012110019,3
202012110022,3
202012110024,2
202012110027,3
202012110030,1
202012110035,2
202012120001,2
202012120003,3
202012120004,3
202012120005,2
202012120005,7
202012120009,3
202012120010,3
202012120011,3
202012120012,3
202012120013,3
202012120014,3
202012120015,1
202012120016,3
202012120017,6
202012120018,3
202012120020,2
202012120021,3
202012120021,2
202012120022,3
202012120022,2
202012120023,3
202012120023,2
202012120024,3
202012120024,2
202012120025,3
202012120025,2
202012120026,3
202012120028,3
202012120029,3
202012130002,3
202012130005,3
202012130006,2
202012130007,3
202012130009,2
202012130012,2
202012130013,1
202012130021,3
202012130022,3
202012130023,1
202012130023,6
202012130027,7
202012130030,7
202012130031,2
202012130035,7
202012130036,7
202012130043,2
202012130044,6
202012130044,2
202012140001,3
202012140003,3
202012140004,3
202012140006,1
202012140015,3
202012140015,2
202012140016,3
202012140017,3
202012140019,7
202012140020,3
202012140021,3
202012140023,2
202012140024,3
202012140026,2
202012140026,7
202012140027,7
202012140028,7
202012140030,3
202012140034,6
202012140034,2
202012140036,7
202012150001,1
202012150004,2
202012150005,1
202012150012,1
202012150013,3
202012150014,3
202012150019,2
202012150020,1
202012150026,2
202012150026,7
202012150027,3
202012150028,7
202012150029,2
202012150031,6
202012150034,3
202012160002,3
202012160004,2
202012160006,3
202012160007,2
202012160008,3
202012160009,2
202012160010,3
202012160011,3
202012160015,6
202012160015,2
202012160016,6
202012160016,2
202012160021,3
202012160022,1
202012160023,2
202012160029,2
202012160030,2
202012160031,3
202012160037,3
202012160038,1
202012160039,2
202012170001,2
202012170002,3
202012170003,2
202012170015,7
202012170018,1
202012170022,2
202012170024,2
202012170025,3
202012170026,2
202012170026,7
202012170028,6
202012170028,7
202012170033,3
202012170034,3
202012170035,7
202012170036,7
202012170037,1
202012170038,2
202012180001,1
202012180002,1
202012180003,2
202012180005,2
202012180006,3
202012180007,1
202012180009,1
202012180010,6
202012180010,2
202012180010,7
202012180012,3
202012180015,3
202012180016,3
202012180028,7
202012190001,3
202012190018,2
202012190020,3
202012190021,2
202012190023,6
202012190023,7
202012190028,3
202012190030,3
202012190031,2
202012190032,3
202012190033,2
202012200001,3
202012200003,3
202012200004,3
202012200005,3
202012200007,3
202012200008,3
202012200009,2
202012200010,3
202012200011,3
202012200012,3
202012200013,2
202012200014,1
202012200015,3
202012200016,1
202012200017,3
202012200018,2
202012200020,8
202012200021,6
202012200027,3
202012200027,2
202012200028,3
202012200030,3
202012200031,1
202012200033,3
202012210001,3
202012210002,3
202012210003,1
202012210005,2
202012210009,3
202012210014,2
202012210015,6
202012210015,2
202012210016,6
202012210016,2
202012210018,2
202012210019,6
202012210025,3
202012210026,2
202012220001,3
202012220002,3
202012220005,3
202012220007,3
202012220008,3
202012220009,3
202012220010,1
202012220013,3
202012220023,2
202012220023,7
202012220026,2
202012220026,7
202012220027,2
202012220027,7
202012220028,2
202012220028,7
202012220029,2
202012220035,6
202012230001,1
202012230002,3
202012230003,3
202012230004,3
202012230006,2
202012230007,1
202012230009,2
202012230010,3
202012230011,2
202012230012,2
202012230012,7
202012230016,3
202012230017,3
202012230019,2
202012230020,3
202012240001,2
202012240002,3
202012240003,3
202012240004,1
202012240006,3
202012240007,3
202012240008,6
202012240009,6
202012240009,2
202012240009,7
202012240010,6
202012240010,2
202012240010,7
202012240011,3
202012240015,3
202012240019,1
202012240025,3
202012240030,3
202012250003,3
202012250004,3
202012250014,1
202012250015,2
202012250016,2
202012250017,2
202012250018,2
202012250022,7
202012250023,7
202012250024,7
202012250025,7
202012250026,7
202012250027,3
202012250028,3
202012250030,6
202012250031,2
202012260001,2
202012260002,3
202012260003,1
202012260004,3
202012260005,2
202012260006,2
202012260007,3
202012260009,3
202012260010,3
202012260012,2
202012260012,7
202012260013,2
202012260013,7
202012260014,2
202012260014,7
202012260015,2
202012260015,7
202012260017,1
202012260027,3
202012260028,3
202012260029,3
202012260030,3
202012260031,3
202012260032,3
202012260033,3
202012260034,3
202012260035,3
202012260036,3
202012260037,3
202012260038,3
202012260039,3
202012260041,3
202012270001,2
202012270003,1
202012270005,3
202012270006,3
202012270011,3
202012270013,7
202012270014,6
202012270015,7
202012270016,7
202012270017,7
202012270018,7
202012270019,2
202012270021,3
202012270022,2
202012270025,2
202012270025,7
202012270026,2
202012270026,7
202012280001,3
202012280002,2
202012280003,1
202012280006,3
202012280008,3
202012280009,3
202012280009,2
202012280010,3
202012280011,3
202012280012,2
202012280017,2
202012280017,7
202012280018,3
202012280022,7
202012280023,3
202012290001,1
202012290004,3
202012290005,3
202012290007,2
202012290010,1
202012290014,3
202012290015,3
202012290017,3
202012290019,3
202012290022,3
202012290022,2
202012290023,2
202012290024,3
202012290025,3
202012290025,2
202012290026,3
202012290030,1
202012290031,1
202012290032,2
202012290033,2
202012290034,2
202012290035,2
202012290036,2
202012290036,7
202012290037,2
202012290038,2
202012300001,2
202012300002,2
202012300003,3
202012300003,2
202012300008,1
202012300009,1
202012300012,3
202012300013,3
202012300014,3
202012300015,2
202012300016,3
202012300017,7
202012310001,1
202012310002,3
202012310003,3
202012310004,1
202012310005,2
202012310006,2
202012310007,3
202012310008,6
202012310008,7
202012310010,3
202012310012,6
202012310012,2
202012310013,3
202012310014,7
202012310017,7
202012310018,2
202012310019,2
